,UNDER_CONSTRUCTION,RERA,BHK_NO,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,area,TARGET(PRICE_IN_LACS),PRICE_IN_LACS,POSTED_BY Dealer,POSTED_BY Owner,BHK_OR_RK,city_tier tier2,city_tier tier3,ADDRESS
24956,0,0,2,795.0178879,1,1,12.928575,77.58572099999999,6.678364614904344,180.0,5.19295685089021,1.0,0.0,0,0.0,0.0,21
24957,1,1,4,2594.95164,0,1,12.8855,77.5638,7.861323159588189,220.0,5.393627546352362,1.0,0.0,0,0.0,0.0,21
24958,1,1,1,714.2857142999999,0,1,24.69028,78.41889,6.571283042380924,100.0,4.605170185988092,1.0,0.0,0,0.0,1.0,142
24959,1,1,3,1800.180018,0,1,30.662283,76.822397,7.4956419488835895,60.0,4.0943445622221,1.0,0.0,0,1.0,0.0,47
24960,0,0,2,825.6501995,1,1,19.1615,72.8731,6.716171196536776,120.0,4.787491742782046,1.0,0.0,0,0.0,1.0,142
24961,1,1,1,443.5483871,0,1,19.6394,72.7256,6.094806898616844,17.6,2.8678989020441064,1.0,0.0,0,0.0,1.0,179
24962,0,0,4,3088.365057,1,1,19.255098,72.9815265,8.03539712209789,490.0,6.194405391104672,1.0,0.0,0,0.0,1.0,142
24963,0,0,2,1066.295781,1,1,23.694909,86.939424,6.9719460343437,23.0,3.1354942159291497,0.0,1.0,0,1.0,0.0,16
24964,0,0,1,768.5352622,1,1,10.762022,76.641154,6.644486446376219,25.5,3.2386784521643803,0.0,1.0,0,0.0,1.0,177
24965,0,0,3,2024.584237,1,1,12.86,77.786,7.613119643398888,140.0,4.941642422609304,1.0,0.0,0,0.0,0.0,21
24966,1,1,2,1300.153782,0,1,28.429614,77.481711,7.170237830299617,93.0,4.532599493153256,0.0,1.0,0,1.0,0.0,172
24967,0,1,2,1041.214751,1,1,28.59632,77.38143000000001,6.948143340327008,48.0,3.871201010907891,0.0,1.0,0,1.0,0.0,172
24968,0,0,2,1031.207598,1,1,9.506689,77.637778,6.938485819712651,38.0,3.6375861597263857,0.0,1.0,0,1.0,0.0,52
24969,0,0,1,664.4034918,1,1,19.2836,72.8675,6.498889633294263,54.8,4.00369019395397,1.0,0.0,0,0.0,0.0,158
24970,0,0,2,712.081652,1,1,22.486821,88.233267,6.568192584612034,30.0,3.4011973816621555,0.0,1.0,0,0.0,0.0,134
24971,1,0,3,2027.809965,0,1,31.10333,77.17222,7.614711654699126,70.0,4.248495242049359,1.0,0.0,0,1.0,0.0,218
24972,0,0,1,515.0554675,1,1,12.939086,80.148454,6.244274598747585,26.0,3.258096538021482,0.0,1.0,0,0.0,0.0,49
24973,1,0,3,1602.160216,0,1,25.512518,85.184112,7.379108132615155,89.0,4.48863636973214,1.0,0.0,0,1.0,0.0,187
24974,0,0,2,960.0,1,1,12.842686,80.063733,6.866933284461882,45.6,3.8199077165203406,1.0,0.0,0,0.0,0.0,49
24975,0,0,2,524.7619048,1,0,19.2167,73.0833,6.262944645056078,55.1,4.009149716158869,1.0,0.0,0,0.0,1.0,142
24976,0,1,2,1225.239943,1,1,28.498742,77.400598,7.1108919756351785,60.0,4.0943445622221,0.0,1.0,0,1.0,0.0,172
24977,0,0,3,1851.045296,1,1,28.522931,77.357078,7.52350578337079,85.0,4.442651256490317,1.0,0.0,0,1.0,0.0,172
24978,0,0,2,950.269243,1,1,21.033401,79.491924,6.8567453581247255,30.0,3.4011973816621555,0.0,1.0,0,1.0,0.0,165
24979,0,0,2,1250.0,1,1,16.47431,80.71281,7.1308988302963465,52.0,3.9512437185814275,0.0,1.0,0,1.0,0.0,248
24980,0,1,3,1880.877743,1,1,13.055985,77.622157,7.5394938314417725,120.0,4.787491742782046,1.0,0.0,0,0.0,0.0,21
24981,1,1,3,1612.903226,0,0,28.479440000000004,76.971432,7.385791080045137,100.0,4.605170185988092,1.0,0.0,0,1.0,0.0,85
24982,1,0,1,509.6774194,0,1,26.724219,88.326357,6.23377801461852,15.8,2.760009940032921,1.0,0.0,0,1.0,0.0,223
24983,0,0,2,676.056338,1,1,22.140267,88.40308900000001,6.516276412807046,24.0,3.1780538303479458,0.0,1.0,0,0.0,0.0,134
24984,0,0,3,1377.410468,1,1,22.486821,88.233267,7.2279605429074785,45.0,3.8066624897703196,1.0,0.0,0,0.0,0.0,134
24985,0,0,2,915.0326797,1,1,13.028627,80.25268100000001,6.818959780156863,42.0,3.7376696182833684,0.0,1.0,0,0.0,0.0,49
24986,0,0,4,2000.0,1,1,30.65,76.82,7.600902459542082,130.0,4.867534450455582,0.0,1.0,0,0.0,1.0,155
24987,1,1,4,2147.766323,0,0,28.479440000000004,76.971432,7.672183661535846,150.0,5.0106352940962555,1.0,0.0,0,1.0,0.0,85
24988,0,0,2,850.0088542999999,1,1,18.96,72.82,6.745246766253636,96.0,4.564348191467836,1.0,0.0,0,0.0,0.0,148
24989,0,0,2,1250.0,1,1,21.169441,72.813516,7.1308988302963465,42.0,3.7376696182833684,0.0,1.0,0,1.0,0.0,231
24990,0,0,2,850.0772798,1,1,18.49667,73.94167,6.745327262763389,33.0,3.4965075614664802,1.0,0.0,0,0.0,0.0,192
24991,0,0,2,1000.0,1,1,28.6221,77.3674,6.907755278982137,65.0,4.174387269895637,0.0,1.0,0,1.0,0.0,172
24992,0,1,4,2204.884668,1,1,28.874383,77.113251,7.6984304817511,65.0,4.174387269895637,0.0,1.0,0,0.0,1.0,228
24993,0,0,2,1100.323625,1,1,22.312063,72.674296,7.003359620062246,34.0,3.5263605246161616,0.0,1.0,0,1.0,0.0,242
24994,0,0,2,1050.105011,1,1,12.96991,77.59796,6.956645448627046,35.0,3.5553480614894135,1.0,0.0,0,0.0,0.0,21
24995,1,1,2,524.2005941000001,0,0,18.96,72.82,6.261874424234715,60.0,4.0943445622221,1.0,0.0,0,0.0,0.0,148
24996,0,1,2,592.0041004999999,1,1,28.406388,77.342588,6.383513561380288,23.1,3.139832617527748,1.0,0.0,0,1.0,0.0,72
24997,1,0,3,2262.443439,0,1,12.88419,74.85526,7.724200675924576,110.0,4.700480365792417,1.0,0.0,0,1.0,0.0,150
24998,0,1,2,1558.0736539999998,1,1,18.5438,73.9438,7.351205500024448,110.0,4.700480365792417,1.0,0.0,0,0.0,0.0,192
24999,0,0,2,649.9011019999999,1,1,22.54111,88.33778000000001,6.476820200544349,23.0,3.1354942159291497,1.0,0.0,0,0.0,0.0,134
25000,0,1,3,1663.201663,1,1,30.662283,76.822397,7.416499736423053,64.0,4.1588830833596715,1.0,0.0,0,1.0,0.0,47
25001,0,0,3,1550.120565,1,1,28.560719,77.386208,7.346087990759251,90.0,4.499809670330265,1.0,0.0,0,1.0,0.0,172
25002,0,0,3,1555.045061,1,1,9.592875,76.55165,7.3492598023285245,88.0,4.477336814478207,0.0,1.0,0,0.0,1.0,139
25003,0,1,3,1731.976618,1,1,12.808137,77.58308000000001,7.457018589031255,160.0,5.075173815233827,1.0,0.0,0,0.0,0.0,21
25004,0,0,4,4700.185159000001,1,1,12.953042,77.73264300000001,8.455357182454081,330.0,5.799092654460526,1.0,0.0,0,0.0,0.0,21
25005,0,1,2,969.8038351,1,1,12.9381,77.7042,6.877093819190139,44.0,3.784189633918261,1.0,0.0,0,0.0,0.0,21
25006,0,1,2,1080.190406,1,1,21.56128,74.21238000000001,6.984892606430772,59.0,4.07753744390572,1.0,0.0,0,0.0,0.0,148
25007,0,1,2,820.1411406000001,1,1,19.076057,73.097319,6.709476448129816,43.0,3.7612001156935624,1.0,0.0,0,0.0,0.0,158
25008,0,0,3,1350.024546,1,1,23.398893,85.335374,7.207878053489403,55.0,4.007333185232471,0.0,1.0,0,1.0,0.0,202
25009,0,0,2,1170.275015,1,1,12.91,77.48,7.064994055726128,40.0,3.6888794541139363,0.0,1.0,0,0.0,0.0,21
25010,0,1,3,1654.324878,1,1,24.69028,78.41889,7.4111482758847105,210.0,5.3471075307174685,1.0,0.0,0,0.0,1.0,142
25011,0,0,3,1412.71443,1,1,28.686026,76.66803900000001,7.2532682603483565,28.0,3.332204510175204,0.0,1.0,0,0.0,1.0,120
25012,1,1,3,1550.094518,0,1,28.429614,77.481711,7.346071187408966,82.0,4.406719247264253,1.0,0.0,0,1.0,0.0,172
25013,0,0,1,885.0289495,1,0,21.0,77.0,6.785620355772362,42.8,3.756538102587751,0.0,0.0,0,1.0,0.0,144
25014,0,1,2,1301.714868,1,1,12.91668,77.59196,7.171437803393817,230.0,5.438079308923196,1.0,0.0,0,0.0,1.0,142
25015,0,0,2,1290.198344,1,1,12.96991,77.59796,7.162551240575383,67.0,4.204692619390966,1.0,0.0,0,0.0,0.0,21
25016,0,0,3,1358.064516,1,1,26.724219,88.326357,7.213815815090315,42.1,3.7400477406883357,1.0,0.0,0,1.0,0.0,223
25017,1,1,1,466.994382,0,1,19.245347,73.124577,6.14631722761795,39.9,3.686376323895818,1.0,0.0,0,0.0,0.0,158
25018,0,0,2,876.1329304999999,1,1,22.54111,88.33778000000001,6.775517826570076,29.0,3.367295829986474,1.0,0.0,0,0.0,0.0,134
25019,0,0,3,1300.108342,1,1,9.970683,76.289811,7.170202879977043,48.0,3.871201010907891,1.0,0.0,0,1.0,0.0,132
25020,1,1,3,1565.966332,0,1,12.9255,77.6765,7.356258376958204,120.0,4.787491742782046,1.0,0.0,0,0.0,0.0,21
25021,0,1,3,2362.204724,1,0,28.474616,76.990309,7.767350667006413,150.0,5.0106352940962555,1.0,0.0,0,1.0,0.0,85
25022,0,0,2,1100.110011,1,1,10.77917,76.65472,7.003165463785796,30.0,3.4011973816621555,0.0,1.0,0,0.0,1.0,177
25023,0,0,2,827.2276057999999,1,1,15.271675,73.959761,6.718079875779518,35.0,3.5553480614894135,0.0,1.0,0,0.0,1.0,151
25024,0,0,3,1378.254211,1,1,9.930471,76.271273,7.228572912788906,72.0,4.276666119016055,0.0,1.0,0,1.0,0.0,132
25025,0,0,3,1599.671862,1,1,22.474577,70.04974200000001,7.377553800944812,39.0,3.6635616461296463,0.0,1.0,0,1.0,0.0,111
25026,0,1,4,2280.328367,1,1,26.687419,82.473534,7.732074732192548,75.0,4.31748811353631,0.0,1.0,0,0.0,1.0,71
25027,1,0,3,1723.8902460000002,0,1,12.9958935,77.761394,7.452338786784108,120.0,4.787491742782046,1.0,0.0,0,0.0,0.0,21
25028,0,0,3,1904.901458,1,1,28.6396,77.0884,7.552185558138868,260.0,5.560681631015528,1.0,0.0,0,0.0,1.0,142
25029,1,0,2,998.9142237,0,1,12.97494,77.564159,6.906668912800025,46.0,3.828641396489095,1.0,0.0,0,0.0,0.0,21
25030,0,1,3,2085.747393,1,1,26.781748,81.006714,7.642882531871298,72.0,4.276666119016055,1.0,0.0,0,1.0,0.0,144
25031,1,1,2,1223.404255,0,1,18.914541,72.818211,7.109392624814514,230.0,5.438079308923196,1.0,0.0,0,0.0,0.0,158
25032,1,1,4,2210.759027,0,0,12.928575,77.58572099999999,7.701091186677181,210.0,5.3471075307174685,1.0,0.0,0,0.0,0.0,21
25033,0,0,1,950.0542888,1,1,22.24124,73.200301,6.856519129067073,35.0,3.5553480614894135,0.0,1.0,0,1.0,0.0,242
25034,0,1,2,948.0,1,1,13.011583,80.123114,6.854354502255021,47.4,3.858622228701031,1.0,0.0,0,0.0,0.0,49
25035,0,0,2,1220.275344,1,1,13.0318,77.6583,7.106831804066017,39.0,3.6635616461296463,0.0,1.0,0,0.0,0.0,21
25036,0,0,2,1100.016923,1,1,19.216097,72.821721,7.003080843213575,130.0,4.867534450455582,1.0,0.0,0,0.0,1.0,142
25037,0,0,2,1300.052002,1,1,19.037971,73.070481,7.170159544188049,150.0,5.0106352940962555,1.0,0.0,0,0.0,0.0,158
25038,0,0,3,1349.872309,1,1,26.8626,75.7633,7.207765281033018,37.0,3.6109179126442243,1.0,0.0,0,1.0,0.0,105
25039,1,0,1,658.000321,0,1,18.510418,73.781944,6.489205419167144,41.0,3.713572066704308,1.0,0.0,0,0.0,0.0,192
25040,0,0,2,1225.0210550000002,1,1,28.460854,77.055753,7.110713310586222,160.0,5.075173815233827,1.0,0.0,0,0.0,1.0,142
25041,0,0,3,1515.151515,1,1,18.496129,73.892902,7.3232707228438025,95.0,4.553876891600541,1.0,0.0,0,0.0,0.0,192
25042,0,1,4,2283.105023,1,1,28.546788,77.37849399999999,7.733291647661828,140.0,4.941642422609304,1.0,0.0,0,1.0,0.0,172
25043,0,0,3,1169.047619,1,1,22.54111,88.33778000000001,7.063944695458511,49.1,3.893859034800475,1.0,0.0,0,0.0,0.0,134
25044,0,1,2,1303.950971,1,1,12.919423,77.522774,7.1731541428533605,100.0,4.605170185988092,0.0,1.0,0,0.0,0.0,21
25045,0,1,2,1018.200331,1,1,24.69028,78.41889,6.925791966551664,160.0,5.075173815233827,1.0,0.0,0,0.0,1.0,142
25046,0,0,2,915.2642456,1,1,22.7,88.45,6.819212816588313,31.0,3.4339872044851463,0.0,1.0,0,0.0,0.0,134
25047,0,0,3,1276.233693,1,1,26.103211,91.712918,7.151668592120066,45.0,3.8066624897703196,0.0,1.0,0,1.0,0.0,86
25048,1,1,1,710.032066,0,1,19.18,72.96333,6.565310132395808,62.0,4.127134385045092,1.0,0.0,0,0.0,1.0,142
25049,0,0,2,1000.0,1,1,18.537563,73.900063,6.907755278982137,240.0,5.480638923341991,1.0,0.0,0,0.0,0.0,148
25050,0,0,6,2000.0,1,1,22.318485,73.162544,7.600902459542082,100.0,4.605170185988092,0.0,1.0,0,1.0,0.0,242
25051,0,0,2,1110.213969,1,1,28.5216,77.3863,7.012308040594485,55.0,4.007333185232471,1.0,0.0,0,1.0,0.0,172
25052,0,0,2,1250.0,1,1,30.707127000000003,76.856318,7.1308988302963465,72.0,4.276666119016055,1.0,0.0,0,0.0,1.0,183
25053,0,0,2,1034.855028,1,1,12.96991,77.59796,6.9420166263235945,67.1,4.206184043977636,1.0,0.0,0,0.0,0.0,21
25054,0,0,1,600.0315806,1,1,12.9396,77.5452,6.396982288164342,38.0,3.6375861597263857,0.0,1.0,0,0.0,0.0,21
25055,0,0,2,1151.46147,1,1,26.928785,75.828002,7.048787257997487,26.0,3.258096538021482,0.0,1.0,0,1.0,0.0,105
25056,1,1,1,635.0550381,0,1,24.69028,78.41889,6.453711669309931,60.0,4.0943445622221,1.0,0.0,0,0.0,1.0,142
25057,0,0,3,1100.110011,1,1,12.8458,77.6727,7.003165463785796,30.0,3.4011973816621555,0.0,1.0,0,0.0,0.0,21
25058,0,1,3,1366.082517,1,1,18.097689000000003,74.735239,7.219702446066143,99.0,4.59511985013459,1.0,0.0,0,0.0,0.0,192
25059,0,1,2,757.9672696,1,1,18.49667,73.94167,6.630640204762861,44.0,3.784189633918261,1.0,0.0,0,0.0,0.0,192
25060,0,0,2,1400.103075,1,1,21.0,77.0,7.244301137893163,81.5,4.400603020246817,0.0,1.0,0,1.0,0.0,172
25061,0,0,3,1800.370665,1,1,38.96026502,-86.56196551,7.495747847684614,68.0,4.219507705176107,0.0,1.0,0,1.0,0.0,59
25062,0,1,3,1852.537977,1,1,28.392679,77.344375,7.52431185736497,100.0,4.605170185988092,1.0,0.0,0,1.0,0.0,72
25063,0,1,2,1030.284109,1,1,28.2102,76.8606,6.937589877169065,33.0,3.4965075614664802,0.0,1.0,0,0.0,1.0,39
25064,0,1,2,1025.498891,1,1,22.347183,73.127287,6.932934496088155,18.5,2.917770732084279,0.0,1.0,0,1.0,0.0,242
25065,0,0,3,1574.939425,1,1,12.840956,77.659441,7.361972090202656,91.0,4.51085950651685,1.0,0.0,0,0.0,0.0,21
25066,0,0,3,2025.036819,1,1,23.176071,72.651016,7.613343161597567,55.0,4.007333185232471,0.0,1.0,0,0.0,1.0,76
25067,0,0,3,1199.862873,1,1,22.352866,87.337165,7.089962556746492,35.0,3.5553480614894135,0.0,1.0,0,0.0,1.0,131
25068,0,0,2,862.2222222000001,1,1,12.91716,80.19287,6.759513035815272,38.8,3.6584202466292277,1.0,0.0,0,0.0,0.0,49
25069,0,0,2,775.1937984,1,1,21.770835,72.141641,6.653113060544556,30.0,3.4011973816621555,0.0,1.0,0,1.0,0.0,36
25070,0,0,2,1060.028585,1,1,24.69028,78.41889,6.966051153723642,89.0,4.48863636973214,1.0,0.0,0,0.0,1.0,142
25071,0,0,2,902.8831563,1,1,18.5956,73.7981,6.805593150028117,59.5,4.085976312551584,1.0,0.0,0,0.0,0.0,192
25072,0,0,3,1300.034211,1,1,13.077741,80.16490300000001,7.17014585925721,76.0,4.330733340286331,1.0,0.0,0,0.0,0.0,49
25073,0,0,3,1225.231176,1,1,22.560951,88.495491,7.110884820276413,74.2,4.3067641501733345,1.0,0.0,0,0.0,0.0,134
25074,0,0,2,1169.064748,1,1,28.21,76.87,7.06395934744893,32.5,3.481240089335692,1.0,0.0,0,0.0,1.0,39
25075,0,0,3,1828.432119,1,1,13.019578,77.017574,7.511214113028302,120.0,4.787491742782046,1.0,0.0,0,0.0,0.0,21
25076,0,0,2,1439.5886890000002,1,1,18.56,73.91,7.272112719130385,140.0,4.941642422609304,1.0,0.0,0,0.0,0.0,192
25077,0,0,2,1150.035386,1,1,21.1346,79.0812,7.0475479913186785,65.0,4.174387269895637,0.0,1.0,0,1.0,0.0,165
25078,0,0,1,465.1162791,1,1,31.376481,75.5388,6.142287436907566,5.0,1.6094379124341003,0.0,1.0,0,1.0,0.0,107
25079,0,1,2,1147.866013,1,1,19.049214000000003,73.072916,7.045659856653337,110.0,4.700480365792417,1.0,0.0,0,0.0,1.0,142
25080,0,1,1,600.0436394999999,1,1,19.283359,72.864964,6.397002385071266,55.0,4.007333185232471,1.0,0.0,0,0.0,0.0,158
25081,0,1,2,881.2856402000001,1,1,19.18,72.96333,6.781381796088834,170.0,5.135798437050262,1.0,0.0,0,0.0,0.0,158
25082,0,0,1,547.645126,1,1,19.1649,72.9608,6.305627496885361,100.0,4.605170185988092,1.0,0.0,0,0.0,0.0,158
25083,1,0,2,540.0,0,0,28.376683,77.047179,6.29156913955832,21.6,3.0726933146901194,1.0,0.0,0,1.0,0.0,85
25084,1,0,3,1330.885727,0,0,10.52,76.21,7.193599959713117,58.0,4.060443010546419,0.0,0.0,0,1.0,0.0,236
25085,0,0,3,1409.52381,1,0,26.900926,75.775927,7.251007202926567,37.0,3.6109179126442243,1.0,0.0,0,1.0,0.0,78
25086,0,1,3,1523.925632,1,1,18.5993,73.7625,7.329044937155673,100.0,4.605170185988092,1.0,0.0,0,0.0,0.0,192
25087,0,0,3,1515.151515,1,1,12.87028,74.88056,7.3232707228438025,72.0,4.276666119016055,1.0,0.0,0,1.0,0.0,150
25088,0,1,4,2439.285714,1,0,28.66667,77.41667,7.799460535266547,68.3,4.223909766576744,1.0,0.0,0,1.0,0.0,78
25089,0,0,4,3400.204012,1,1,21.17,72.83,8.131590712333525,300.0,5.703782474656201,0.0,1.0,0,1.0,0.0,231
25090,0,1,3,1882.142857,1,1,27.553339,78.673469,7.540166224278348,52.7,3.9646154555473165,1.0,0.0,0,1.0,0.0,1
25091,0,0,3,1359.031381,1,1,15.358591,75.105868,7.214527505128107,55.0,4.007333185232471,0.0,1.0,0,0.0,1.0,100
25092,0,0,3,1548.946716,1,1,28.18333,76.61667,7.345330440858135,25.0,3.2188758248682006,1.0,0.0,0,0.0,1.0,206
25093,0,0,2,1219.943423,1,1,15.434207999999998,75.008736,7.106559762061804,69.0,4.23410650459726,0.0,1.0,0,0.0,0.0,21
25094,0,1,3,1554.290718,1,1,28.494868,77.410298,7.348774590650909,71.0,4.2626798770413155,1.0,0.0,0,1.0,0.0,172
25095,0,0,2,968.2299546,1,1,28.632614,77.21929899999999,6.8754696154694805,32.0,3.4657359027997265,0.0,1.0,0,1.0,0.0,16
25096,0,0,2,1359.084406,1,1,13.0306,77.6485,7.214566521126071,95.0,4.553876891600541,1.0,0.0,0,0.0,0.0,21
25097,0,0,2,1268.255188,1,1,28.431903,77.36482099999999,7.145397367114561,33.0,3.4965075614664802,1.0,0.0,0,1.0,0.0,72
25098,1,0,2,948.2758621,0,0,13.01664,80.205129,6.854645453700916,55.0,4.007333185232471,0.0,0.0,0,0.0,0.0,49
25099,0,0,2,965.046487,1,1,19.30405,72.813559,6.872176273235696,82.0,4.406719247264253,1.0,0.0,0,0.0,1.0,142
25100,0,0,3,1400.560224,1,1,22.471606,70.061222,7.24462759556069,30.0,3.4011973816621555,1.0,0.0,0,1.0,0.0,105
25101,0,0,4,2082.120629,1,1,19.0167,72.8167,7.641142186497476,930.0,6.835184586147301,1.0,0.0,0,0.0,1.0,142
25102,0,1,3,1340.003573,1,1,28.5035,77.426447,7.200427559359313,75.0,4.31748811353631,1.0,0.0,0,1.0,0.0,172
25103,0,0,1,625.0,1,0,24.69028,78.41889,6.437751649736401,18.5,2.917770732084279,1.0,0.0,0,0.0,1.0,142
25104,0,0,2,1165.048544,1,1,19.1758,72.8643,7.060518033801214,180.0,5.19295685089021,1.0,0.0,0,0.0,1.0,142
25105,0,0,3,2050.326188,1,1,22.23,73.08,7.625754175572391,110.0,4.700480365792417,0.0,1.0,0,1.0,0.0,242
25106,0,0,3,1450.511945,1,1,12.82,77.69,7.279671838618898,34.0,3.5263605246161616,0.0,1.0,0,0.0,0.0,21
25107,0,0,2,937.0314843,1,0,18.097689000000003,74.735239,6.842716882847875,75.0,4.31748811353631,0.0,0.0,0,0.0,0.0,192
25108,0,0,1,650.0171057,1,1,19.1849,72.8347,6.476998679004949,95.0,4.553876891600541,1.0,0.0,0,0.0,1.0,142
25109,0,0,2,2473.684211,1,1,12.928575,77.58572099999999,7.8134639017172445,470.0,6.152732694704104,1.0,0.0,0,0.0,0.0,21
25110,0,0,1,478.2608696,1,1,19.1145,72.8712,6.170156335924085,110.0,4.700480365792417,1.0,0.0,0,0.0,1.0,142
25111,0,1,2,1080.074488,1,1,28.629811,77.434197,6.984785288110289,29.0,3.367295829986474,1.0,0.0,0,1.0,0.0,78
25112,0,0,1,675.0,1,1,30.725549,76.755804,6.51471269087253,54.0,3.9889840465642745,1.0,0.0,0,0.0,1.0,142
25113,0,0,2,1000.0,1,1,18.647126,73.763802,6.907755278982137,63.0,4.143134726391533,1.0,0.0,0,0.0,0.0,192
25114,0,1,6,2300.025556,1,1,24.69028,78.41889,7.740675513159859,270.0,5.598421958998375,1.0,0.0,0,0.0,1.0,142
25115,0,0,3,1085.0365880000002,1,1,18.649985,73.76243000000001,6.989368987064984,86.0,4.454347296253507,1.0,0.0,0,0.0,0.0,192
25116,1,1,2,1200.048002,0,1,19.1759,72.9522,7.090116836642713,200.0,5.298317366548036,1.0,0.0,0,0.0,1.0,142
25117,0,1,2,880.1095247000002,1,1,13.11389,77.59833,6.7800463596141265,45.0,3.8066624897703196,0.0,1.0,0,0.0,0.0,21
25118,0,0,3,1200.0,1,1,22.54111,88.33778000000001,7.090076835776092,330.0,5.799092654460526,1.0,0.0,0,0.0,0.0,134
25119,0,0,2,900.0,1,1,18.437853,73.865268,6.802394763324311,72.0,4.276666119016055,0.0,1.0,0,0.0,0.0,192
25120,0,1,5,5705.655311,1,0,28.479440000000004,76.971432,8.649213121781957,340.0,5.8289456176102075,1.0,0.0,0,1.0,0.0,85
25121,0,0,2,1059.92662,1,1,24.69028,78.41889,6.96595495829476,78.0,4.356708826689592,1.0,0.0,0,0.0,1.0,142
25122,0,1,2,699.790063,1,1,21.15389,79.08306,6.550780380061407,20.0,2.995732273553991,0.0,1.0,0,1.0,0.0,165
25123,0,1,2,850.2598016000001,1,1,23.185756,77.498465,6.745541951724417,18.0,2.8903717578961645,0.0,1.0,0,1.0,0.0,41
25124,0,1,2,740.0098667999999,1,1,28.6396,77.0884,6.606663519622838,180.0,5.19295685089021,1.0,0.0,0,0.0,1.0,142
25125,0,0,3,1045.088086,1,1,22.7,88.45,6.951856453669437,35.0,3.5553480614894135,1.0,0.0,0,0.0,0.0,134
25126,0,0,4,3304.692664,1,1,9.930471,76.271273,8.103098756736419,150.0,5.0106352940962555,1.0,0.0,0,1.0,0.0,132
25127,0,0,2,950.0,1,1,26.747109,88.417335,6.856461984594587,28.5,3.349904087274605,1.0,0.0,0,1.0,0.0,223
25128,0,0,3,1300.169587,1,1,18.578765,73.890693,7.1702499864800275,69.0,4.23410650459726,1.0,0.0,0,0.0,0.0,192
25129,0,0,3,1038.062284,1,1,12.9077,77.6755,6.94511106577924,75.0,4.31748811353631,0.0,1.0,0,0.0,0.0,21
25130,0,0,2,1196.888091,1,1,23.182972,72.611485,7.087480209959326,40.0,3.6888794541139363,1.0,0.0,0,0.0,1.0,76
25131,0,0,2,960.1181684,1,1,20.919609,74.78395400000001,6.867056368970006,26.0,3.258096538021482,0.0,1.0,0,0.0,1.0,64
25132,1,1,2,1090.023083,0,1,23.22,72.68,6.9939541520631785,85.0,4.442651256490317,0.0,1.0,0,0.0,1.0,76
25133,0,0,3,1000.434972,1,1,22.85625,88.21678,6.9081901564092405,23.0,3.1354942159291497,1.0,0.0,0,0.0,0.0,134
25134,1,1,3,1229.823213,0,1,28.579004,77.431173,7.11462570876813,48.0,3.871201010907891,0.0,1.0,0,1.0,0.0,172
25135,1,1,2,704.0166,0,0,19.161955,72.839616,6.556801935425504,190.0,5.247024072160486,1.0,0.0,0,0.0,0.0,158
25136,1,1,2,1077.970878,0,1,30.65,76.82,6.982835736261735,45.9,3.8264651170664994,1.0,0.0,0,0.0,1.0,155
25137,0,1,4,3487.894953,1,1,28.494868,77.410298,8.157053667889574,170.0,5.135798437050262,1.0,0.0,0,1.0,0.0,172
25138,0,0,2,1140.978534,1,1,15.2601,73.982,7.0396415363634555,59.0,4.07753744390572,1.0,0.0,0,0.0,1.0,79
25139,0,0,3,2500.0,1,1,18.9147285,72.8202265,7.824046010856292,1800.0,7.495541943884256,1.0,0.0,0,0.0,1.0,142
25140,0,0,2,1148.813803,1,1,19.038205,73.06612,7.046485213368018,79.9,4.380775852772229,1.0,0.0,0,0.0,0.0,158
25141,0,0,2,725.1631617,1,1,22.486821,88.233267,6.586396680155272,30.0,3.4011973816621555,0.0,1.0,0,0.0,0.0,134
25142,1,0,2,900.0,0,1,12.905368,77.580403,6.802394763324311,40.5,3.7013019741124933,0.0,1.0,0,0.0,0.0,21
25143,0,0,2,1107.419712,1,1,19.1955,72.8728,7.009788004483289,130.0,4.867534450455582,1.0,0.0,0,0.0,0.0,148
25144,0,0,2,862.9314657,1,1,18.49667,73.94167,6.76033527390911,34.5,3.5409593240373143,1.0,0.0,0,0.0,0.0,192
25145,0,0,1,782.0469228,1,1,24.395822,78.989627,6.661914742325731,23.0,3.1354942159291497,0.0,1.0,0,1.0,0.0,231
25146,1,1,3,1373.606616,0,1,26.900926,75.775927,7.225195126112144,38.2,3.6428355156125294,1.0,0.0,0,1.0,0.0,78
25147,0,0,1,620.0032632,1,1,24.69028,78.41889,6.429724741251093,38.0,3.6375861597263857,1.0,0.0,0,0.0,1.0,142
25148,0,0,3,1450.039547,1,1,26.832353,75.841749,7.2793461088358,55.0,4.007333185232471,0.0,1.0,0,1.0,0.0,105
25149,0,0,2,1245.915033,1,1,22.5922,88.484911,7.127625505208427,61.0,4.110873864173311,1.0,0.0,0,0.0,0.0,134
25150,0,0,2,1289.308176,1,1,12.96991,77.59796,7.161861055822265,69.7,4.244200317766478,0.0,1.0,0,0.0,0.0,21
25151,1,0,1,573.8095238,0,0,10.98,76.23,6.35229750117878,24.1,3.1822118404966093,0.0,0.0,0,1.0,0.0,149
25152,0,0,2,851.0638298,1,1,9.91966,78.11939,6.746487131401015,36.0,3.58351893845611,0.0,1.0,0,1.0,0.0,147
25153,0,0,2,980.1176141,1,1,24.395822,78.989627,6.887672578851222,35.0,3.5553480614894135,0.0,1.0,0,1.0,0.0,231
